1,"SELECT p.objId, g.ra, g.raErr, g.dec, g.decErr, p.z, p.zErr, s.z, s.zErr into mydb.MyTable from PhotoObjAll as g JOIN SpecObj as s ON g.ra = s.ra and g.dec = s.dec JOIN Photoz as p ON g.objId = p.objId WHERE p.z BETWEEN # and # and p.photoErrorClass = # and p.nnCount> # and g.ra> # and g.ra< # and g.dec> # and g.dec< #"
2019-08-04 05:35:00,1
