1,"SELECT ra, dec, z FROM SpecPhoto JOIN SpecObjID as s on galSpecExtra WHERE # < z < # AND lgm_tot_p5# > # AND ra BETWEEN # AND # AND dec BETWEEN # AND #"
2019-05-02 10:04:00,1
