1,"SELECT s.specObjID, s.ra, s.dec, s.z, s.class, s.zWarning, s.snMedian, ife.ra, ife.dec into mydb.ife_zspec from mydb.for_bpt as ife CROSS APPLY dbo.fGetNearestSpecObjEq (ife.ra, ife.dec, #) AS near JOIN SpecObjAll as s ON near.specObjID = s.specObjID WHERE s.class = # AND s.zWarning = # AND"
2019-07-02 02:47:00,1
