9,SELECT min (z)
2019-03-10 13:41:00,1
2019-03-10 13:42:00,1
2019-03-10 13:44:00,1
2019-03-10 13:45:00,1
2019-07-18 03:58:00,1
2019-07-18 03:59:00,1
2019-07-18 04:03:00,1
2019-08-20 15:20:00,1
2019-08-20 15:21:00,1
