1,"select ID, Vintage, Tract, lon = centroid.Long, lat = centroid.Lat, wkt = geom.ToString () , dist = geom.STDistance (@center) from optw.tamass.TRACTS where vintage = # and geom.STDistance (@center) < # / # * # -- meters"
2019-10-27 16:07:00,1
