1,"SELECT specObjID, bestObjID, REPLACE (CONVERT (varchar, z) , #, #) FROM SpecObj WHERE class = # AND zWarning = # AND z BETWEEN # AND # AND (survey = # or survey = #) AND bestObjID < > #"
2019-03-22 12:23:00,1
