11,SELECT * FROM DR1#
2019-01-02 12:22:00,1
2019-02-14 03:04:00,1
2019-04-12 02:27:00,1
2019-04-12 02:28:00,1
2019-04-12 02:29:00,1
2019-04-12 02:31:00,1
2019-04-12 02:32:00,1
2019-04-12 02:33:00,1
2019-04-12 02:34:00,1
2019-04-12 02:35:00,1
2019-04-18 00:21:00,1
