1,"select top #extinction_g, extinction_r, extinction_i, PetroRad_g, PetroRad_r, PetroRad_i, expAB_i from galaxy where (abs (ra - #) < #) and (abs (dec - #) < #) and ObjID in [# # # ... # # #]"
2019-06-24 05:44:00,1
