1,"SELECT top # s.ra, s.dec FROM SpecObj s WHERE s.z BETWEEN # and # AND s.ra BETWEEN # AND # AND s.dec BETWEEN # AND # AND s.class = galaxy"
2019-01-16 04:34:00,1
