1,"SELECT TOP # sm.specobjID, s.specobjID, sm.logMass FROM stellarMassPassivePort as sm JOIN SpecObj AS s ON s.specobjID = sm.specobjID JOING PhotoObj as p ON s.bestobjID = p.objID WHERE sm.ra > # and sm.ra < #"
2019-03-05 01:53:00,1
