3,"select all m.catalog_ra, m.catalog_dec, m.object_ra, m.object_dec, m.tilera, m.tiledec, m.ifu_ra, m.ifu_dec, m.nsa_nsaid, m.mangaID from mangatarget m"
2019-08-29 11:01:00,3
