1,"SELECT TOP # objId, z, zErr, absMagR into mydb.MyTable_# from PhotoObj WHERE z BETWEEN # and # and photoErrorClass = # and nnCount> # and zErr BETWEEN # and #"
2019-06-13 12:48:00,1
