1,"SELECT TOP # a.apogee_id, b.snr, teff, teff_err, teff_flag, logg, logg_err, logg_flag, mg_fe, mg_fe_err, mg_fe_flag, fe_h, fe_h_err, fe_h_flag FROM aspcapStar AS a JOIN apogeeStar AS b ON a.apstar_id = b.apstar_id WHERE teff> # AND logg_err> #"
2019-07-31 17:24:00,1
