2,"SELECT g.ObjID, u, g, r, i, z, err_u, err_g, err_r, err_i, err_z into mydb.galPhot_# from dbo.Galaxy as g, mydb.MyTable as o WHERE g.ObjID = o.SdssObjID"
2019-11-28 11:27:00,2
