2,"select p.ra as RA, p.dec as DEC, p.u as u_mMAG, p.r as r_mMAG, IS# (s.z, #) as z into MyDB.ur_modelMag_DR8_widez from PhotoObjAll as p, SpecObjAll as s where s.z between # and # and p.objID = s.bestObjID"
2019-01-27 07:11:00,2
