2,"SELECT TOP # G.objID, GN.distance, G.ra, G.dec FROM Galaxy as G JOIN dbo.fGetNearbyObjEq (#., #, #) AS GN ON G.objID = GN.objID ORDER BY distance"
2019-08-07 10:53:00,2
