1,"select top # e.zwarning, w.w3mag, e.zerr, e.z from wise_xmatch as xm join emissionLinesPort as e on xm.sdss_objid = e.specObjID join wise_allsky as w on xm.wise_cntr = w.cntr where e.z> # and e.zerr/e.z< =#"
2019-01-03 13:20:00,1
