2,"SELECT TOP # objID, ra, dec, cModelMag_g , s.z, s.class FROM PhotoObjAll join specObjAll as s on s.bestobjid = objID WHERE ra BETWEEN # AND # AND dec < #"
2019-09-26 07:29:00,2
