1,"SELECT s.plate, s.mjd, s.fiberID FROM All_DR1# AS s JOIN subset as sub WHERE sub.mjd = s.mjd AND sub.plate = s.plate AND sub.fiberID = s.fiberID"
2019-09-04 18:41:00,1
