1,"SELECT u.up_name as name, p.objID, p.ra, p.dec, p.CmodelMag_g, p.CmodelMag_r FROM #upload u JOIN #x x ON x.up_id = u.up_id JOIN PhotoTag p ON p.objID = x.objID ORDER BY x.up_id ##', @log = #, @filter = #"
2019-11-19 12:43:00,1
