1,"SELECT TOP # g, r, i, z, ra, dec, flags_r, psfmag_r, extinction_r into mydb.MyTable from Star WHERE ra BETWEEN # and # AND dec BETWEEN # and # AND ( (flags_r & #) ! = #) AND ( (flags_r & #) = #) AND ( ((flags_r & #) = #) or (psfmagerr_r < = #) ) AND ( ((flags_r & #) = #) or (flags_r & #) = #)"
2019-10-08 15:40:00,1
