1,"SELECT p.ra, p.dec, p.petroMag_r into mydb.one_sample_galaxy1 from PhotoObj p JOIN dbo.fGetNearbyObjEq (#, #, #) n ON n.objID = p.objID JOIN Photoz z ON z.objID = n.objID WHERE p.type = # AND z.z < # + #*z.zErr AND z.z > # - #*z.zErr"
2019-05-09 16:35:00,1
