1,"SELECT TOP # p.objid, p.ra, p.dec, s.specobjid, s.class, s.subclass, s.z FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-02-19 07:25:00,1
