2,"SELECT m.ra AS ra1, m.dec AS dec1, n.objid, n.distance, o.ra AS ra2, o.dec AS dec2, o.petroMag_u, o.petroMagErr_u, o.petroMag_g, o.petroMagErr_g, o.petroMag_r, o.petroMagErr_r, o.petroMag_i, o.petroMagErr_i, o.petroMag_z, o.petroMagErr_z, o.type into MyDB.variable_ugriz_type_check FROM MyDB.variable_position AS m OUTER APPLY fGetNearbyObjEq (m.ra, m.dec, #) AS n"
2019-11-18 00:52:00,2
