5,SELECT count (*) into mydb.tmp1# from Galaxy as g
2019-04-15 10:28:00,1
2019-04-15 10:41:00,1
2019-04-15 11:32:00,1
2019-04-17 11:28:00,1
2019-04-17 11:43:00,1
