2,"SELECT p.petroRad_u, p.petroRad_g, p.petroRad_r, p.petroRad_i, p.petroRad_z, sub.* into mydb.sub_specobjID from PhotoObjAll AS p JOIN sub_specobjID as sub ON sub.ra = p.ra AND sub.dec = p.dec"
2019-09-05 04:02:00,2
