2,"SELECT TOP # g.modelmag_g, g.devmag_g, g.expmag_g, g.devrad_g, g.exprad_g, g.devab_g, g.expab_g, g.extinction_g, g.modelmag_r, g.devmag_r, g.expmag_r, g.devrad_r, g.exprad_r, g.devab_r, g.expab_r, g.extinction_r, s.z, petroR9#_r/petroR5#_r as ci INTO mydb.NewSampleA FROM SpecObj as s JOIN Galaxy as g ON s.specobjid = g.specobjid WHERE petroR9#_r/petroR5#_r > # AND s.eclass < # AND fracdev_g = # AND (# < = s.z) AND (s.z < = #)"
2019-12-12 09:43:00,2
