4,"select p.ra, p.dec, p.psfMag_g from PhotoObj AS p JOIN dbo.fGetNearbyObjEq (#, #, #) AS n ON p.objID = n.objID"
2019-10-03 17:10:00,1
2019-10-03 17:12:00,1
2019-10-03 17:13:00,1
2019-10-04 20:05:00,1
