1,"SELECT id, ra, dec, dbo.fGetNearestSpecObjIdAllEq (ra, dec, #) as specObjID FROM Specobjid WHERE dbo.fGetNearestSpecObjIdAllEq (ra, dec, #) IS NOT #"
2019-03-21 18:23:00,1
