1,"SELECT s.specobjid, s.ra, s.dec, s.class, s.z as redshift, s.velDisp FROM SpecObj AS s WHERE s.ra BETWEEN # AND # AND s.dec BETWEEN # AND #"
2019-08-28 14:43:00,1
