1,"SELECT s.objID, s.ra, s.dec, s.secTarget FROM Star s, dbo.fGetNearbyObjEq (#, #, #) AS N WHERE N.objId = s.objID and (s.secTarget&#) > #"
2019-09-01 15:24:00,1
