2,"SELECT u, g, r INTO mydb.Homework2 FROM dr1#.photoobj WHERE ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = # and ObjID = #"
2019-02-06 17:13:00,2
