1,"SELECT ALL a.OBJID AS OBJID, sp.specObjID AS sdssid_specobjall_spec, n.distance AS SEPARATION_AKARI_SDSS1# INTO mydb.akari_output FROM MyDB.akari AS a OUTER APPLY dbo.fGetNearestSpecObjEq (a.RA, a.DEC, #) AS n LEFT JOIN SpecObjAll AS sp ON n.specObjID = sp.specObjID"
2019-08-17 16:06:00,1
