6,select top # * from [tic_ap_fdwarfs_Ncvz]
2019-05-06 18:07:00,1
2019-05-08 14:24:00,1
2019-05-08 17:12:00,1
2019-05-22 16:24:00,1
2019-05-22 16:25:00,1
2019-05-22 17:05:00,1
