1,"select into res_gal_index avg (redshift_query.petroMag_u) , avg (MyDB.redshift_query.petroMag_g) , avg (MyDB.redshift_query.petroMag_r) , avg (MyDB.redshift_query.petroMag_i) , avg (redshift_query.petroMag_z) , count (*) from MyDB.manual_good_ccw, specObjAll, galSpecIndx, MyDB.redshift_query where MyDB.manual_good_ccw.ID = specObjAll.bestObjID and specObjAll.specObjID = galSpecIndex.specObjID and redshift_query.petroMag_u> # and redshift_query.petroMag_g> # and redshift_query.petroMag_r> # and redshift_query.petroMag_i> # and redshift_query.petroMag_z> # and lick_fe4#< # and lick_fe4#> #"
2019-11-10 14:42:00,1
