2,"SELECT o.objid, s.specobjid, s.plate, s.mjd, s.fiberid, s.ra AS ALPHA_J2#_SDSS, s.dec AS DELTA_J2#_SDSS, n.type, n.distance, o.nchild, j.* FROM MyDB.minijpas AS j INTO MyDB.minisdss_galaxyonly CROSS APPLY dbo.fGetNearestObjEq (j.ALPHA_J2#, j.DELTA_J2#, #) AS n JOIN PhotoObjAll AS o ON (n.objid = o.objid AND n.type = #) JOIN SpecPhotoAll AS s ON (n.objid = s.objid AND n.type = #)"
2019-09-24 14:11:00,2
