1,"select top # v.ra, v.dec, dbo.fGetNearestObjAllEq (v.ra, v.dec, #/#) as objID from mydb.vstar as v, star as s where (s.run = # or s.run = #) and objID = s.objid"
2019-09-06 15:18:00,1
