11431,"SELECT TOP # p.run, p.rerun, p.camcol, p.field FROM PhotoObjDR7 AS p WHERE p.dr7objid = #"
2019-09-08 10:08:00,1
2019-09-08 10:46:00,1
2019-09-08 12:17:00,1
2019-09-08 12:52:00,1
2019-09-08 13:10:00,1
2019-09-08 13:30:00,1
2019-09-08 14:28:00,1
2019-09-08 14:47:00,1
2019-09-08 15:48:00,2
2019-09-08 16:07:00,1
2019-09-08 16:28:00,1
2019-09-08 16:49:00,1
2019-09-08 17:10:00,2
2019-09-08 17:48:00,1
2019-09-08 18:02:00,1
2019-09-08 18:04:00,1
2019-09-08 18:07:00,1
2019-09-08 21:19:00,1
2019-09-08 23:01:00,1
2019-09-09 00:23:00,1
2019-09-09 01:22:00,1
2019-09-09 01:28:00,1
2019-09-09 02:28:00,1
2019-09-09 03:44:00,1
2019-09-09 04:07:00,1
2019-09-09 04:09:00,1
2019-09-09 04:12:00,1
2019-09-09 04:27:00,1
2019-09-09 05:57:00,1
2019-09-09 06:04:00,1
2019-09-09 06:25:00,1
2019-09-09 06:40:00,1
2019-09-09 07:21:00,1
2019-09-09 08:35:00,1
2019-09-09 08:50:00,1
2019-09-09 08:54:00,1
2019-09-09 09:15:00,1
2019-09-09 11:20:00,1
2019-09-09 16:51:00,1
2019-09-09 17:28:00,1
2019-09-09 17:49:00,1
2019-09-09 18:01:00,1
2019-09-09 22:12:00,1
2019-09-10 06:49:00,1
2019-09-10 06:55:00,1
2019-09-10 07:26:00,1
2019-09-10 12:29:00,1
2019-09-10 13:02:00,1
2019-09-10 13:28:00,1
2019-09-10 17:38:00,2
2019-09-10 17:41:00,1
2019-09-10 18:49:00,1
2019-09-10 23:53:00,1
2019-09-11 00:43:00,1
2019-09-11 02:18:00,1
2019-09-11 04:49:00,1
2019-09-11 05:01:00,3
2019-09-11 05:02:00,3
2019-09-11 05:04:00,2
2019-09-11 07:23:00,1
2019-09-12 02:45:00,1
2019-09-12 04:49:00,1
2019-09-12 07:39:00,1
2019-09-12 08:26:00,1
2019-09-12 09:18:00,1
2019-09-12 10:15:00,1
2019-09-12 10:18:00,1
2019-09-12 18:18:00,1
2019-09-12 22:44:00,1
2019-09-13 03:07:00,1
2019-09-13 03:38:00,1
2019-09-13 03:57:00,1
2019-09-13 07:44:00,1
2019-09-13 10:06:00,1
2019-09-13 12:28:00,1
2019-09-13 13:17:00,1
2019-09-13 14:11:00,1
2019-09-13 20:58:00,1
2019-09-13 21:18:00,1
2019-09-13 21:30:00,1
2019-09-13 21:31:00,1
2019-09-13 21:33:00,1
2019-09-13 21:34:00,1
2019-09-13 21:35:00,2
2019-09-13 21:41:00,1
2019-09-13 21:43:00,4
2019-09-13 21:46:00,1
2019-09-13 21:47:00,1
2019-09-13 21:48:00,1
2019-09-13 22:02:00,1
2019-09-14 03:40:00,1
2019-09-14 14:18:00,1
2019-09-14 14:41:00,1
2019-09-14 15:12:00,1
2019-09-14 15:17:00,2
2019-09-14 18:00:00,1
2019-09-14 20:38:00,1
2019-09-14 20:39:00,1
2019-09-14 20:43:00,1
2019-09-14 23:15:00,1
2019-09-14 23:16:00,1
2019-09-15 03:46:00,1
2019-09-15 05:58:00,1
2019-09-15 08:06:00,1
2019-09-15 12:27:00,1
2019-09-15 12:45:00,1
2019-09-15 20:07:00,2
2019-09-15 21:04:00,1
2019-09-15 21:05:00,1
2019-09-15 21:29:00,1
2019-09-15 22:23:00,1
2019-09-15 22:38:00,1
2019-09-15 22:45:00,3
2019-09-15 23:17:00,1
2019-09-15 23:34:00,1
2019-09-16 00:10:00,1
2019-09-16 00:48:00,1
2019-09-16 01:08:00,1
2019-09-16 02:24:00,1
2019-09-16 02:39:00,1
2019-09-16 02:48:00,1
2019-09-16 02:49:00,2
2019-09-16 03:09:00,1
2019-09-16 03:29:00,1
2019-09-16 03:32:00,1
2019-09-16 03:57:00,1
2019-09-16 04:20:00,1
2019-09-16 04:42:00,1
2019-09-16 05:04:00,1
2019-09-16 05:53:00,1
2019-09-16 06:39:00,1
2019-09-16 06:40:00,1
2019-09-16 07:01:00,2
2019-09-16 07:24:00,1
2019-09-16 07:49:00,2
2019-09-16 08:41:00,3
2019-09-16 09:37:00,1
2019-09-16 10:41:00,1
2019-09-16 10:59:00,1
2019-09-16 11:00:00,1
2019-09-16 11:49:00,2
2019-09-16 12:41:00,1
2019-09-16 13:26:00,1
2019-09-16 13:30:00,1
2019-09-16 13:53:00,1
2019-09-16 14:20:00,2
2019-09-16 15:11:00,1
2019-09-16 15:37:00,1
2019-09-16 15:38:00,1
2019-09-16 15:53:00,1
2019-09-16 16:04:00,2
2019-09-16 16:54:00,1
2019-09-16 16:55:00,1
2019-09-16 17:17:00,2
2019-09-16 17:44:00,1
2019-09-16 17:49:00,1
2019-09-16 18:19:00,1
2019-09-16 18:20:00,1
2019-09-16 18:49:00,1
2019-09-16 19:39:00,1
2019-09-16 20:06:00,1
2019-09-16 20:33:00,2
2019-09-16 23:04:00,1
2019-09-17 00:27:00,1
2019-09-17 00:37:00,1
2019-09-17 03:26:00,1
2019-09-17 03:29:00,1
2019-09-17 04:44:00,1
2019-09-17 05:07:00,1
2019-09-17 05:31:00,1
2019-09-17 06:00:00,1
2019-09-17 06:22:00,1
2019-09-17 06:24:00,1
2019-09-17 08:41:00,1
2019-09-17 08:45:00,1
2019-09-17 09:18:00,1
2019-09-17 09:19:00,7
2019-09-17 09:20:00,1
2019-09-17 09:40:00,1
2019-09-17 12:25:00,1
2019-09-17 13:19:00,1
2019-09-17 13:50:00,1
2019-09-17 13:53:00,1
2019-09-17 13:56:00,1
2019-09-17 15:34:00,1
2019-09-17 15:55:00,1
2019-09-17 16:03:00,1
2019-09-17 16:43:00,1
2019-09-17 17:11:00,1
2019-09-17 17:12:00,1
2019-09-17 19:28:00,1
2019-09-17 19:58:00,1
2019-09-17 23:53:00,1
2019-09-18 02:47:00,1
2019-09-18 04:41:00,1
2019-09-18 07:03:00,1
2019-09-18 08:11:00,1
2019-09-18 09:49:00,1
2019-09-18 10:50:00,1
2019-09-18 10:58:00,1
2019-09-18 12:10:00,1
2019-09-18 12:30:00,1
2019-09-18 12:49:00,1
2019-09-18 12:56:00,1
2019-09-18 14:23:00,1
2019-09-18 18:07:00,1
2019-09-18 20:25:00,1
2019-09-18 21:04:00,1
2019-09-18 21:40:00,1
2019-09-18 23:35:00,1
2019-09-19 02:57:00,1
2019-09-19 03:08:00,1
2019-09-19 04:07:00,1
2019-09-19 05:44:00,2
2019-09-19 09:15:00,1
2019-09-19 13:15:00,1
2019-09-19 14:14:00,1
2019-09-19 14:16:00,1
2019-09-19 14:39:00,3
2019-09-19 14:55:00,6
2019-09-19 14:56:00,2
2019-09-19 15:00:00,1
2019-09-19 15:14:00,3
2019-09-19 15:15:00,2
2019-09-19 15:17:00,1
2019-09-19 15:20:00,1
2019-09-19 15:34:00,2
2019-09-19 18:59:00,3
2019-09-19 19:10:00,1
2019-09-19 19:20:00,3
2019-09-19 19:50:00,1
2019-09-19 20:58:00,1
2019-09-19 22:31:00,1
2019-09-20 08:42:00,1
2019-09-20 10:58:00,1
2019-09-20 15:12:00,1
2019-09-20 18:46:00,1
2019-09-22 11:28:00,1
2019-09-22 11:50:00,1
2019-09-22 11:56:00,1
2019-09-22 12:22:00,1
2019-09-22 12:35:00,1
2019-09-22 12:44:00,1
2019-09-22 15:27:00,1
2019-09-22 15:29:00,1
2019-09-22 15:34:00,1
2019-09-22 16:51:00,1
2019-09-22 17:45:00,1
2019-09-22 17:46:00,1
2019-09-22 17:47:00,1
2019-09-22 18:12:00,1
2019-09-22 23:11:00,1
2019-09-22 23:21:00,1
2019-09-23 03:51:00,1
2019-09-23 07:52:00,1
2019-09-23 08:32:00,1
2019-09-23 11:23:00,1
2019-09-23 11:33:00,1
2019-09-23 13:43:00,1
2019-09-23 13:56:00,1
2019-09-23 14:14:00,2
2019-09-23 14:33:00,1
2019-09-23 15:24:00,1
2019-09-23 19:27:00,1
2019-09-23 22:35:00,1
2019-09-24 02:06:00,1
2019-09-24 03:06:00,1
2019-09-24 04:57:00,1
2019-09-24 06:38:00,1
2019-09-24 07:11:00,2
2019-09-24 07:12:00,1
2019-09-24 07:13:00,2
2019-09-24 07:14:00,1
2019-09-24 08:38:00,1
2019-09-24 09:43:00,1
2019-09-24 11:38:00,1
2019-09-24 22:51:00,1
2019-09-25 09:35:00,1
2019-09-25 10:36:00,1
2019-09-25 12:10:00,1
2019-09-25 12:29:00,1
2019-09-25 15:48:00,1
2019-09-25 18:04:00,1
2019-09-25 18:08:00,1
2019-09-25 18:23:00,1
2019-09-25 18:24:00,1
2019-09-25 18:36:00,1
2019-09-25 18:57:00,1
2019-09-25 19:50:00,1
2019-09-26 01:19:00,1
2019-09-26 02:12:00,1
2019-09-26 03:24:00,1
2019-09-26 06:31:00,1
2019-09-26 07:54:00,1
2019-09-26 10:35:00,1
2019-09-26 12:02:00,1
2019-09-26 15:28:00,1
2019-09-27 04:54:00,1
2019-09-27 06:32:00,1
2019-09-27 17:02:00,1
2019-09-28 15:58:00,1
2019-09-29 07:44:00,1
2019-09-30 02:08:00,1
2019-09-30 05:50:00,1
2019-09-30 05:53:00,1
2019-09-30 07:00:00,1
2019-09-30 07:01:00,1
2019-09-30 10:16:00,1
2019-09-30 10:40:00,1
2019-09-30 11:23:00,1
2019-09-30 11:30:00,1
2019-09-30 11:31:00,1
2019-09-30 11:34:00,1
2019-09-30 11:35:00,2
2019-09-30 12:39:00,1
2019-09-30 14:25:00,1
2019-09-30 15:41:00,1
2019-09-30 16:06:00,1
2019-09-30 16:28:00,1
2019-09-30 18:25:00,2
2019-09-30 20:00:00,1
2019-09-30 20:26:00,1
2019-09-30 20:28:00,1
2019-09-30 20:30:00,1
2019-09-30 20:50:00,1
2019-09-30 20:51:00,1
2019-09-30 20:55:00,1
2019-09-30 21:23:00,1
2019-09-30 21:46:00,1
2019-09-30 22:15:00,1
2019-09-30 22:18:00,2
2019-09-30 22:43:00,1
2019-09-30 23:36:00,1
2019-09-30 23:37:00,1
2019-10-01 00:00:00,1
2019-10-01 00:01:00,1
2019-10-01 00:43:00,1
2019-10-01 01:07:00,1
2019-10-01 01:57:00,1
2019-10-01 02:19:00,1
2019-10-01 02:20:00,1
2019-10-01 03:07:00,1
2019-10-01 03:29:00,3
2019-10-01 03:37:00,1
2019-10-01 04:20:00,1
2019-10-01 04:22:00,1
2019-10-01 04:42:00,1
2019-10-01 05:10:00,1
2019-10-01 05:11:00,1
2019-10-01 06:27:00,1
2019-10-01 06:32:00,1
2019-10-01 06:44:00,1
2019-10-01 07:09:00,1
2019-10-01 07:11:00,1
2019-10-01 08:41:00,1
2019-10-01 09:21:00,1
2019-10-01 09:33:00,2
2019-10-01 09:50:00,1
2019-10-01 11:23:00,1
2019-10-01 11:36:00,1
2019-10-01 12:39:00,1
2019-10-01 13:26:00,1
2019-10-01 13:40:00,1
2019-10-01 18:23:00,1
2019-10-01 18:26:00,1
2019-10-01 18:43:00,1
2019-10-01 18:56:00,1
2019-10-01 18:57:00,1
2019-10-01 19:00:00,2
2019-10-01 19:01:00,1
2019-10-01 19:11:00,2
2019-10-01 19:21:00,1
2019-10-01 19:24:00,3
2019-10-02 02:51:00,1
2019-10-02 03:21:00,1
2019-10-02 03:38:00,1
2019-10-02 03:46:00,1
2019-10-02 05:00:00,1
2019-10-02 05:30:00,1
2019-10-02 05:46:00,1
2019-10-02 06:09:00,1
2019-10-02 06:16:00,2
2019-10-02 06:17:00,1
2019-10-02 06:23:00,1
2019-10-02 06:24:00,1
2019-10-02 06:26:00,2
2019-10-02 06:28:00,1
2019-10-02 06:29:00,2
2019-10-02 07:12:00,1
2019-10-02 07:54:00,9
2019-10-02 08:09:00,6
2019-10-02 08:10:00,1
2019-10-02 08:13:00,1
2019-10-02 08:20:00,3
2019-10-02 08:30:00,1
2019-10-02 08:59:00,1
2019-10-02 09:16:00,1
2019-10-02 09:49:00,2
2019-10-02 10:07:00,1
2019-10-02 10:08:00,1
2019-10-02 10:26:00,1
2019-10-02 10:27:00,1
2019-10-02 10:43:00,1
2019-10-02 11:01:00,1
2019-10-02 11:39:00,1
2019-10-02 11:52:00,2
2019-10-02 12:10:00,1
2019-10-02 12:56:00,1
2019-10-02 13:54:00,1
2019-10-02 14:05:00,1
2019-10-02 14:32:00,1
2019-10-02 14:56:00,1
2019-10-02 14:57:00,1
2019-10-02 14:58:00,1
2019-10-02 15:00:00,1
2019-10-02 15:37:00,1
2019-10-02 16:01:00,1
2019-10-02 16:15:00,1
2019-10-02 16:18:00,1
2019-10-02 16:24:00,1
2019-10-02 17:45:00,1
2019-10-02 17:47:00,1
2019-10-02 17:48:00,2
2019-10-02 18:10:00,2
2019-10-02 18:11:00,1
2019-10-02 20:13:00,1
2019-10-02 20:33:00,1
2019-10-02 21:26:00,1
2019-10-02 21:44:00,1
2019-10-02 21:45:00,1
2019-10-02 22:33:00,1
2019-10-02 23:26:00,2
2019-10-02 23:46:00,1
2019-10-02 23:54:00,1
2019-10-03 00:01:00,1
2019-10-03 00:02:00,1
2019-10-03 00:08:00,4
2019-10-03 00:09:00,2
2019-10-03 00:39:00,1
2019-10-03 00:50:00,1
2019-10-03 01:38:00,1
2019-10-03 01:58:00,1
2019-10-03 02:46:00,1
2019-10-03 03:09:00,1
2019-10-03 03:36:00,1
2019-10-03 05:43:00,1
2019-10-03 06:42:00,1
2019-10-03 06:46:00,1
2019-10-03 06:49:00,1
2019-10-03 07:55:00,1
2019-10-03 08:29:00,1
2019-10-03 08:35:00,1
2019-10-03 08:48:00,1
2019-10-03 09:09:00,2
2019-10-03 10:53:00,1
2019-10-03 11:12:00,2
2019-10-03 12:13:00,1
2019-10-03 12:30:00,1
2019-10-03 14:04:00,1
2019-10-03 14:24:00,2
2019-10-03 14:43:00,1
2019-10-03 14:44:00,1
2019-10-03 15:03:00,2
2019-10-03 15:45:00,1
2019-10-03 16:26:00,1
2019-10-03 16:42:00,1
2019-10-03 17:24:00,1
2019-10-03 17:39:00,1
2019-10-03 17:59:00,1
2019-10-03 18:19:00,1
2019-10-03 18:42:00,1
2019-10-03 19:40:00,1
2019-10-03 21:39:00,1
2019-10-03 21:45:00,1
2019-10-03 22:01:00,2
2019-10-03 22:55:00,1
2019-10-03 23:27:00,1
2019-10-04 02:53:00,1
2019-10-04 03:15:00,1
2019-10-04 03:58:00,1
2019-10-04 04:46:00,1
2019-10-04 05:55:00,1
2019-10-04 06:06:00,1
2019-10-04 06:27:00,1
2019-10-04 07:32:00,1
2019-10-04 07:57:00,1
2019-10-04 09:07:00,1
2019-10-04 09:41:00,1
2019-10-04 13:09:00,1
2019-10-04 15:33:00,1
2019-10-04 17:17:00,1
2019-10-04 18:57:00,1
2019-10-04 21:27:00,1
2019-10-05 01:32:00,1
2019-10-05 02:49:00,1
2019-10-05 06:15:00,1
2019-10-05 18:23:00,1
2019-10-05 22:20:00,1
2019-10-06 01:41:00,1
2019-10-06 09:19:00,1
2019-10-06 12:26:00,1
2019-10-06 17:44:00,1
2019-10-06 17:45:00,3
2019-10-06 17:46:00,1
2019-10-06 17:48:00,1
2019-10-06 17:49:00,3
2019-10-06 17:50:00,3
2019-10-06 17:51:00,3
2019-10-06 17:52:00,2
2019-10-07 12:12:00,1
2019-10-07 12:13:00,1
2019-10-07 13:16:00,1
2019-10-07 14:25:00,1
2019-10-07 16:15:00,2
2019-10-07 19:05:00,1
2019-10-07 23:05:00,1
2019-10-08 05:08:00,1
2019-10-08 10:48:00,1
2019-10-08 12:18:00,1
2019-10-08 12:21:00,1
2019-10-08 14:18:00,1
2019-10-08 14:19:00,1
2019-10-08 14:21:00,1
2019-10-08 22:28:00,1
2019-10-08 23:57:00,1
2019-10-09 01:17:00,1
2019-10-09 01:22:00,1
2019-10-09 01:36:00,1
2019-10-09 01:37:00,1
2019-10-09 01:39:00,3
2019-10-09 01:41:00,2
2019-10-09 01:42:00,1
2019-10-09 01:43:00,1
2019-10-09 01:44:00,1
2019-10-09 01:48:00,1
2019-10-09 01:50:00,1
2019-10-09 01:56:00,2
2019-10-09 01:57:00,2
2019-10-09 01:58:00,1
2019-10-09 01:59:00,1
2019-10-09 02:00:00,1
2019-10-09 02:01:00,1
2019-10-09 02:07:00,2
2019-10-09 02:08:00,2
2019-10-09 02:09:00,1
2019-10-09 02:10:00,2
2019-10-09 02:12:00,3
2019-10-09 02:13:00,3
2019-10-09 02:15:00,5
2019-10-09 02:16:00,2
2019-10-09 02:17:00,2
2019-10-09 02:18:00,4
2019-10-09 02:19:00,3
2019-10-09 02:20:00,3
2019-10-09 02:21:00,4
2019-10-09 02:22:00,2
2019-10-09 02:23:00,4
2019-10-09 02:24:00,3
2019-10-09 02:25:00,1
2019-10-09 02:26:00,3
2019-10-09 02:27:00,3
2019-10-09 02:28:00,3
2019-10-09 02:29:00,5
2019-10-09 02:30:00,4
2019-10-09 02:31:00,1
2019-10-09 02:32:00,2
2019-10-09 02:33:00,5
2019-10-09 02:34:00,1
2019-10-09 02:35:00,2
2019-10-09 05:24:00,1
2019-10-09 07:33:00,1
2019-10-09 08:54:00,1
2019-10-09 09:37:00,1
2019-10-09 10:48:00,2
2019-10-09 12:01:00,1
2019-10-09 14:38:00,1
2019-10-09 16:31:00,1
2019-10-09 16:43:00,1
2019-10-09 19:31:00,1
2019-10-09 22:25:00,1
2019-10-10 01:46:00,1
2019-10-10 01:50:00,1
2019-10-10 01:53:00,1
2019-10-10 01:55:00,1
2019-10-10 01:57:00,1
2019-10-10 01:58:00,1
2019-10-10 05:01:00,2
2019-10-10 11:54:00,1
2019-10-10 13:37:00,1
2019-10-10 15:07:00,1
2019-10-10 15:22:00,1
2019-10-10 17:12:00,1
2019-10-10 22:11:00,1
2019-10-11 02:28:00,1
2019-10-11 03:16:00,1
2019-10-11 03:18:00,1
2019-10-11 04:02:00,1
2019-10-11 04:06:00,1
2019-10-11 06:25:00,1
2019-10-11 08:19:00,1
2019-10-11 13:12:00,1
2019-10-11 14:17:00,1
2019-10-11 16:50:00,1
2019-10-11 18:20:00,1
2019-10-11 19:44:00,1
2019-10-12 03:56:00,1
2019-10-12 04:11:00,1
2019-10-12 06:32:00,1
2019-10-12 06:37:00,1
2019-10-13 01:23:00,1
2019-10-13 01:47:00,1
2019-10-13 02:26:00,1
2019-10-13 05:39:00,1
2019-10-13 05:43:00,1
2019-10-13 10:59:00,1
2019-10-13 15:55:00,1
2019-10-13 15:56:00,1
2019-10-13 16:40:00,1
2019-10-13 17:27:00,1
2019-10-13 17:51:00,1
2019-10-13 19:02:00,1
2019-10-13 19:49:00,1
2019-10-13 20:35:00,1
2019-10-13 21:23:00,1
2019-10-13 22:02:00,1
2019-10-13 22:08:00,1
2019-10-14 01:20:00,1
2019-10-14 01:43:00,1
2019-10-14 07:01:00,1
2019-10-14 07:39:00,1
2019-10-14 09:04:00,1
2019-10-14 09:59:00,1
2019-10-14 12:32:00,1
2019-10-14 12:42:00,1
2019-10-14 15:25:00,1
2019-10-15 01:47:00,1
2019-10-15 10:10:00,1
2019-10-15 23:54:00,1
2019-10-16 00:29:00,1
2019-10-16 06:53:00,1
2019-10-16 09:45:00,1
2019-10-16 19:55:00,1
2019-10-17 03:18:00,1
2019-10-17 05:30:00,1
2019-10-17 06:58:00,1
2019-10-17 07:50:00,1
2019-10-17 23:42:00,1
2019-10-18 01:40:00,1
2019-10-18 12:02:00,1
2019-10-18 13:05:00,1
2019-10-18 20:15:00,1
2019-10-19 00:01:00,1
2019-10-19 04:26:00,1
2019-10-19 11:21:00,1
2019-10-19 11:22:00,1
2019-10-19 12:21:00,1
2019-10-19 20:03:00,1
2019-10-19 21:10:00,1
2019-10-20 17:08:00,1
2019-10-20 18:04:00,3
2019-10-20 18:05:00,1
2019-10-20 23:10:00,1
2019-10-21 07:48:00,1
2019-10-21 12:23:00,1
2019-10-21 13:44:00,1
2019-10-21 14:50:00,2
2019-10-21 14:55:00,1
2019-10-21 15:19:00,1
2019-10-21 15:21:00,1
2019-10-21 15:22:00,1
2019-10-21 15:23:00,2
2019-10-21 15:24:00,1
2019-10-21 15:25:00,3
2019-10-21 15:26:00,2
2019-10-21 15:27:00,2
2019-10-21 15:28:00,1
2019-10-21 15:30:00,1
2019-10-21 15:31:00,2
2019-10-21 15:43:00,1
2019-10-21 16:03:00,1
2019-10-21 16:04:00,5
2019-10-21 16:05:00,1
2019-10-21 17:13:00,1
2019-10-21 17:24:00,1
2019-10-21 17:25:00,1
2019-10-21 17:33:00,1
2019-10-21 18:44:00,1
2019-10-21 19:21:00,1
2019-10-21 19:23:00,1
2019-10-21 21:12:00,1
2019-10-21 21:18:00,1
2019-10-22 02:57:00,1
2019-10-22 02:59:00,3
2019-10-22 03:00:00,4
2019-10-22 03:01:00,3
2019-10-22 03:02:00,3
2019-10-22 03:03:00,5
2019-10-22 03:04:00,3
2019-10-22 06:11:00,1
2019-10-22 07:14:00,1
2019-10-22 07:16:00,1
2019-10-22 11:41:00,1
2019-10-22 13:35:00,1
2019-10-22 14:23:00,1
2019-10-22 20:21:00,1
2019-10-23 06:20:00,1
2019-10-23 09:29:00,1
2019-10-23 13:06:00,1
2019-10-23 13:27:00,1
2019-10-23 16:53:00,1
2019-10-23 17:13:00,1
2019-10-23 17:27:00,1
2019-10-23 18:36:00,1
2019-10-24 04:19:00,1
2019-10-24 04:20:00,1
2019-10-24 04:23:00,1
2019-10-24 04:24:00,1
2019-10-24 11:51:00,1
2019-10-24 12:10:00,2
2019-10-24 17:07:00,1
2019-10-24 23:04:00,1
2019-10-24 23:28:00,1
2019-10-24 23:29:00,1
2019-10-25 02:55:00,1
2019-10-25 02:57:00,1
2019-10-25 03:00:00,1
2019-10-25 03:02:00,1
2019-10-25 03:03:00,2
2019-10-25 03:04:00,2
2019-10-25 03:05:00,2
2019-10-25 03:06:00,2
2019-10-25 03:09:00,3
2019-10-25 03:10:00,3
2019-10-25 03:11:00,2
2019-10-25 03:12:00,4
2019-10-25 03:13:00,4
2019-10-25 03:14:00,1
2019-10-25 03:15:00,3
2019-10-25 03:16:00,3
2019-10-25 03:17:00,1
2019-10-25 03:22:00,1
2019-10-25 03:23:00,1
2019-10-25 03:25:00,2
2019-10-25 03:26:00,1
2019-10-25 03:27:00,1
2019-10-25 03:28:00,1
2019-10-25 03:29:00,2
2019-10-25 03:30:00,1
2019-10-25 03:42:00,1
2019-10-25 04:02:00,1
2019-10-25 04:04:00,1
2019-10-25 04:17:00,2
2019-10-25 04:19:00,1
2019-10-25 04:21:00,1
2019-10-25 04:26:00,1
2019-10-25 05:06:00,1
2019-10-25 05:08:00,1
2019-10-25 05:13:00,1
2019-10-25 05:14:00,1
2019-10-25 05:20:00,5
2019-10-25 05:21:00,3
2019-10-25 05:46:00,1
2019-10-25 07:34:00,3
2019-10-25 09:01:00,1
2019-10-25 14:12:00,1
2019-10-25 14:14:00,1
2019-10-26 00:21:00,2
2019-10-26 04:51:00,1
2019-10-26 12:13:00,1
2019-10-26 17:09:00,1
2019-10-26 18:12:00,1
2019-10-26 21:08:00,1
2019-10-26 21:57:00,1
2019-10-27 04:21:00,1
2019-10-27 06:48:00,1
2019-10-27 08:13:00,1
2019-10-27 12:45:00,2
2019-10-27 13:40:00,1
2019-10-27 14:41:00,1
2019-10-28 07:42:00,1
2019-10-28 12:14:00,1
2019-10-28 12:15:00,2
2019-10-28 12:16:00,1
2019-10-28 19:01:00,1
2019-10-29 11:32:00,1
2019-10-29 15:53:00,1
2019-10-29 16:40:00,1
2019-10-29 16:48:00,1
2019-10-29 21:07:00,2
2019-10-29 23:26:00,1
2019-10-29 23:27:00,2
2019-10-30 00:48:00,1
2019-10-30 00:49:00,1
2019-10-30 01:08:00,1
2019-10-30 01:29:00,1
2019-10-30 02:11:00,2
2019-10-30 02:31:00,1
2019-10-30 02:51:00,1
2019-10-30 03:33:00,1
2019-10-30 03:44:00,1
2019-10-30 03:45:00,3
2019-10-30 03:50:00,1
2019-10-30 03:54:00,1
2019-10-30 04:36:00,3
2019-10-30 05:16:00,1
2019-10-30 05:35:00,1
2019-10-30 05:39:00,1
2019-10-30 05:49:00,1
2019-10-30 06:56:00,1
2019-10-30 06:59:00,1
2019-10-30 07:01:00,3
2019-10-30 07:02:00,2
2019-10-30 07:16:00,1
2019-10-30 07:20:00,1
2019-10-30 07:21:00,1
2019-10-30 07:22:00,1
2019-10-30 07:41:00,2
2019-10-30 08:24:00,1
2019-10-30 08:43:00,1
2019-10-30 09:04:00,1
2019-10-30 09:23:00,2
2019-10-30 09:27:00,1
2019-10-30 09:43:00,2
2019-10-30 09:58:00,1
2019-10-30 10:02:00,2
2019-10-30 10:39:00,1
2019-10-30 10:40:00,1
2019-10-30 11:01:00,1
2019-10-30 11:20:00,1
2019-10-30 11:41:00,1
2019-10-30 12:01:00,1
2019-10-30 12:10:00,1
2019-10-30 13:18:00,1
2019-10-30 13:19:00,2
2019-10-30 13:41:00,4
2019-10-30 13:42:00,1
2019-10-30 14:02:00,1
2019-10-30 14:44:00,1
2019-10-30 15:04:00,1
2019-10-30 15:25:00,1
2019-10-30 15:26:00,1
2019-10-30 15:29:00,1
2019-10-30 15:45:00,2
2019-10-30 16:29:00,1
2019-10-30 17:40:00,2
2019-10-30 18:02:00,1
2019-10-30 18:04:00,1
2019-10-30 18:23:00,3
2019-10-30 18:29:00,2
2019-10-30 18:45:00,3
2019-10-30 19:09:00,1
2019-10-30 19:49:00,1
2019-10-30 20:22:00,1
2019-10-30 20:30:00,1
2019-10-30 21:09:00,3
2019-10-30 21:28:00,3
2019-10-30 23:33:00,3
2019-10-30 23:56:00,1
2019-10-31 00:37:00,1
2019-10-31 00:38:00,1
2019-10-31 02:25:00,2
2019-10-31 02:46:00,1
2019-10-31 03:29:00,1
2019-10-31 03:30:00,1
2019-10-31 03:38:00,1
2019-10-31 03:51:00,2
2019-10-31 04:33:00,2
2019-10-31 05:13:00,2
2019-10-31 05:33:00,2
2019-10-31 05:43:00,1
2019-10-31 08:37:00,1
2019-10-31 09:08:00,1
2019-10-31 09:59:00,1
2019-10-31 10:00:00,2
2019-10-31 10:01:00,1
2019-10-31 10:02:00,1
2019-10-31 10:33:00,1
2019-10-31 12:15:00,1
2019-10-31 13:01:00,1
2019-10-31 13:18:00,2
2019-10-31 13:20:00,2
2019-10-31 14:12:00,1
2019-10-31 14:14:00,1
2019-10-31 14:21:00,1
2019-10-31 15:49:00,1
2019-10-31 17:53:00,1
2019-10-31 19:38:00,1
2019-10-31 20:19:00,1
2019-10-31 21:23:00,1
2019-11-01 04:04:00,1
2019-11-01 07:36:00,1
2019-11-01 16:53:00,1
2019-11-01 17:18:00,1
2019-11-02 03:46:00,1
2019-11-02 04:55:00,1
2019-11-02 04:59:00,1
2019-11-02 05:12:00,1
2019-11-02 05:48:00,1
2019-11-02 13:28:00,1
2019-11-02 13:29:00,1
2019-11-02 13:41:00,1
2019-11-02 13:42:00,1
2019-11-02 13:43:00,1
2019-11-02 15:46:00,2
2019-11-02 17:53:00,1
2019-11-02 18:38:00,1
2019-11-02 18:56:00,1
2019-11-02 19:36:00,1
2019-11-02 19:37:00,1
2019-11-02 21:35:00,1
2019-11-02 22:07:00,1
2019-11-02 23:33:00,1
2019-11-02 23:34:00,1
2019-11-03 00:11:00,1
2019-11-03 00:49:00,1
2019-11-03 02:10:00,1
2019-11-03 02:46:00,2
2019-11-03 03:04:00,1
2019-11-03 03:46:00,1
2019-11-03 05:42:00,2
2019-11-03 06:01:00,1
2019-11-03 06:21:00,1
2019-11-03 06:43:00,1
2019-11-03 07:19:00,3
2019-11-03 08:02:00,1
2019-11-03 09:03:00,1
2019-11-03 09:38:00,1
2019-11-03 09:58:00,2
2019-11-03 12:49:00,1
