1,"SELECT ra, dec, petroMag_r, modelMag_g, modelMag_r, dered_g, dered_r, extinction_g, extinction_r, petroR5#_r, specObjID into mydb.FinalFinal # from Galaxy WHERE ra > # and ra < # AND dec > # and dec < # AND (petroMag_r-extinction_r) < # AND clean = # AND psfMag_r-CModelmag_r > #"
2019-04-27 18:03:00,1
