1,"SELECT p.u, p.g, p.r, p.i, p.z, s.z into mydb.photoz_DR7_ from SpecObj AS s INNER JOIN PhotoObj AS p ON s.bestObjid = p.objID WHERE p.type = # AND s.z BETWEEN # AND #"
2019-03-25 12:40:00,1
