17,"SELECT TOP # pobj.ra, pobj.dec, pz.z, pobj.type, pobj.objID, pz.objIDpobj.dered_g, pobj.dered_ufrom PhotoObjAll as pobj JOIN Photoz as pz ON pz.objID = pobj.objID WHERE pobj.ra BETWEEN # AND # AND pobj.type = # AND pobj.dered_g > # and pobj.dered_g < # AND pobj.dered_u > #"
2019-01-21 17:21:00,17
