4,"SELECT dbo.fCosmoComovDist2ObjectsRADEC (#, #, #, photoz, pra, pdec, DEFAULT, DEFAULT, DEFAULT, DEFAULT, DEFAULT) as dist, p.ra AS pra, p.dec AS pdec, p.modelmag_r, pz.z as photoz FROM Galaxy AS G OUTER APPLY dbo.fGetNearbyObjEq (#, #, #) AS n LEFT JOIN PhotoObj AS p ON n.objid = p.objid LEFT JOIN Photoz as pz ON n.objid = pz.objid WHERE G.objID = n.objID and dist< # INTO MyDB.NearbyObjEq5"
2019-02-09 17:15:00,1
2019-02-09 17:16:00,1
2019-02-09 17:17:00,1
2019-02-09 17:19:00,1
