955,SELECT TOP # specObjID
2019-12-05 19:13:00,1
2019-12-05 20:32:00,1
2019-12-06 19:43:00,1
2019-12-06 21:25:00,1
2019-12-07 07:41:00,1
2019-12-07 13:49:00,1
2019-12-07 21:09:00,1
2019-12-09 06:39:00,1
2019-12-09 20:10:00,1
2019-12-10 15:16:00,1
2019-12-11 07:58:00,1
2019-12-11 08:29:00,1
2019-12-11 10:15:00,1
2019-12-11 12:43:00,1
2019-12-11 13:34:00,1
2019-12-11 13:35:00,1
2019-12-11 13:36:00,1
2019-12-12 00:29:00,1
2019-12-12 01:10:00,1
2019-12-12 06:04:00,2
2019-12-12 13:45:00,1
2019-12-13 10:16:00,1
2019-12-13 11:09:00,1
2019-12-13 12:21:00,1
2019-12-13 13:37:00,1
2019-12-14 10:29:00,1
2019-12-14 20:44:00,1
2019-12-16 22:39:00,1
2019-12-17 00:17:00,1
2019-12-18 01:02:00,1
2019-12-18 01:31:00,1
2019-12-18 09:18:00,1
2019-12-18 10:51:00,1
2019-12-18 11:42:00,1
2019-12-18 13:43:00,1
2019-12-19 16:50:00,1
2019-12-19 20:01:00,1
2019-12-19 22:44:00,1
2019-12-20 09:04:00,1
2019-12-20 09:23:00,1
2019-12-20 17:22:00,1
2019-12-20 23:18:00,1
2019-12-20 23:21:00,1
2019-12-21 04:57:00,1
2019-12-22 05:10:00,1
2019-12-22 05:11:00,1
2019-12-22 10:53:00,1
2019-12-22 15:07:00,1
2019-12-23 08:48:00,1
2019-12-23 21:27:00,1
2019-12-25 01:53:00,1
2019-12-25 03:10:00,1
2019-12-25 05:00:00,1
2019-12-26 03:12:00,1
2019-12-26 15:21:00,1
2019-12-26 16:26:00,1
2019-12-27 06:06:00,1
2019-12-27 12:34:00,1
2019-12-27 17:30:00,1
2019-12-28 05:24:00,1
2019-12-28 23:40:00,1
2019-12-29 06:54:00,1
2019-12-30 01:56:00,1
2019-12-30 05:24:00,1
2019-12-30 06:56:00,1
