1,"SELECT p.objid, p.ra, p.dec, REDSHIFT_PHOT, s.class, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z > # AND s.z < # AND s.class = GALAXY#"
2019-10-03 22:19:00,1
