1,"create table ipMap (--------------------------------------------------------------------------------------------- --/H describes each domain range (organization, place, hits) ------------------------------------------------------------------------------- ipID int identity (#, #) not # primary key, --/D unique identifier ipAddressString varchar (#) not #, --/D ip address (as a character string) domainID int not #, --/D max IP address of this domain /R ipDomain webHits int not #, --/D web hits from this ip address sqlHits int not #, --/D sql hits from this ip address pageViews int not # --/D count of page views for this ipAddress) go"
2019-05-06 15:05:00,1
