1,"select top # p.objid, p.ra, p.dec, p.nuv_mag, p.nuv_magerr, p.fuv_mag, p.fuv_magerr, p.e_bv, pe.mpstype as survey into mydb.MyTable from PhotoObjAll as p"
2019-10-18 14:37:00,1
