1,"SELECT s.objID, s.ra, sdec, s.secTarget FROM Star s, dbo.fGetNearbyObjEq (#, #, #) AS N WHERE N.objId = s.objID and (s.secTarget&#) > # and s.psfMag_r < #"
2019-09-01 15:24:00,1
