15,"SELECT min (dec) , max (dec) FROM specObj"
2019-02-21 21:45:00,1
2019-05-27 11:06:00,1
2019-06-20 08:50:00,1
2019-07-12 19:27:00,1
2019-07-14 20:59:00,1
2019-07-18 03:55:00,1
2019-08-14 14:19:00,1
2019-08-19 06:24:00,1
2019-09-24 03:30:00,1
2019-10-08 14:51:00,1
2019-11-21 12:15:00,1
2019-11-27 07:04:00,1
2019-11-27 07:49:00,1
2019-11-29 06:09:00,1
2019-12-11 12:41:00,1
