1,"SELECT TOP # From PhotObj modelMag_u, modelMag_g, objID, cx, cy, cz, u, g, r, i, z, objTypeName FROM Galaxy WHERE (Flags & (dbo.fPhotoFlags (#) + dbo.fPhotoFlags (#) + dbo.fPhotoFlags (#) )) = # and petroRad_r < # and ( (modelMag_u - modelMag_g) - (psfMag_u - psfMag_g) ) < #"
2019-03-13 17:53:00,1
