2,"select s.ra, s.dec, s.z, expRad_g, petroRad_g, modelmag_g, modelmag_i from specobj as s, photoobj as p where s.specobjid = p.specobjid and (s.ra between # and #) and (s.dec between # and #) and s.class = # and s.z < #"
2019-12-01 00:21:00,2
