1,"select s.specobjid, s.programname, s.plate, s.mjd, s.fiberid, s.flag, s.elodiervfinal, s.elodiervfinalerr, s.spectypesubclass into mydb.G5StarTable from sppParams as s join SpecPhotoAll as o on s.specobjid = o.specobjid where s.programname like # and s.teffadop > # and s.loggadop > # and s.fehadop > # and s.zwarning = # and s.spectypesubclass like #"
2019-01-24 18:01:00,1
