1,"SELECT TOP # p.dmod, s.z, s.zErr FROM Photoz p JOIN SpecObjAll s ON p.ObjID = s.targetObjID where s.ObjType = # AND s.z BETWEEN # AND # AND p.dmod > # AND s.zErr < #"
2019-04-15 20:28:00,1
