6,SELECT * FROM tremonti_all
2019-06-18 06:21:00,1
2019-06-18 10:35:00,1
2019-06-19 08:55:00,1
2019-06-21 04:22:00,1
2019-06-21 05:02:00,1
2019-06-28 05:39:00,1
