1,"SELECT distinct objID, modelMag_r, petroRad_r FROM galaxy inner join specphoto as s on g.objid = s.objid WHERE (ra between # and #) and (dec between # and #) and modelMag_r < # and petroRad_r > #"
2019-02-12 04:56:00,1
