2,"SELECT a.objid as galex_objid, s.sdssobjid as sdssdr7_objid, g.mpstype, t.type FROM GALEXGR6.XSDSSDR7 as s, GALEXGR6.photoextract as g, GALEXGR6.photoobjall as a, photoobjall as t INTO MyDB.GALEX_DIS_SDSS_DR7ALL WHERE (t.objid = s.sdssobjid AND s.objid = a.objid AND g.photoExtractID = a.photoExtractID AND t.type = #)"
2019-09-25 14:35:00,2
