1,"SELECT DISTINCT p.Z, p.objID, p.u, p.g, p.r, p.i, p.z FROM PhotoObjAll AS p WHERE (p.run = # AND p.camcol = # AND p.field = # AND p.rerun = #)"
2019-02-25 11:32:00,1
