1,"select count (*) from MyDB.DR7_MGS_Spec_HETDEX2 as data, DR7.SpecObj as sp where sp.z > # and sp.z < # and sp.specObjID = data.specObjID and sp.zWarning = #"
2019-01-10 08:24:00,1
