2,"SELECT m.objID_cone, m.ra_conea AS ra, m.dec_conea AS dec, o.objid as PhotoObjID, o.z as photoZ into mydb.SimmonsBaldryPhotoZZ FROM MyDB.SimmonsBaldry as m JOIN PhotoZ as o on m.objID_cone = o.objid"
2019-06-20 12:52:00,2
