1,"SELECT TOP # s.ra, s.dec, s.z, s.zErr, p.petroMag_r, p.petroMag_u, q = CASE WHEN p.lnLExp_r < p.lnLDeV_r THEN p.DeVAB_r WHEN p.lnLExp_r > p.lnLDeV_r THEN p.expAB_r END, phi = CASE WHEN p.lnLExp_r < p.lnLDeV_r THEN p.DeVPhi_r WHEN p.lnLExp_r > p.lnLDeV_r THEN p.expPhi_r END, p.fracDeV_r FROM PhotoObj p JOIN SpecObj s ON s.bestObjID = p.objID WHERE s.class = # AND s.z < abs (#) AND s.z < > #"
2019-05-08 19:46:00,1
