1,"SELECT TOP # p.objid, p.ra, p.dec, s.z as redshift, s.class, p.type FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # AND s.class = star AND p.type = #"
2019-10-19 07:19:00,1
