2,"select top # s.gal_id, s.ra as ra1, s.dec as dec1, o.objid as galex_id, o.ra as ra, o.dec as dec, o.nuv_poserr as poserr, (n.distance * #) as distance, o.nuv_flags from mydb.sdss7 as s cross apply dbo.fGetNearestObjEq (s.ra, s.dec, #) AS n join galexgr6.photoobjall as o on n.objid = o.objid where o.nuv_s2n > #"
2019-10-22 04:47:00,2
