2,"SELECT g.*, x.objID as dominantID INTO companion FROM lrgs as g, LRGs_X as x WHERE g.objID! =x.objID and abs (g.redshift-x.redshift) < # and ( (x.redshift*#e5/#) *sin (sqrt (power ((g.ra-x.ra) , #) +power ((g.dec-x.dec) , #) )) )< # ORDER BY g.objID"
2019-03-14 18:27:00,2
