14,SELECT * FROM Mag2#_#photo
2019-12-05 08:57:00,1
2019-12-05 09:19:00,1
2019-12-05 09:22:00,1
2019-12-05 09:53:00,2
2019-12-05 09:56:00,1
2019-12-09 00:19:00,1
2019-12-09 00:28:00,1
2019-12-09 00:32:00,1
2019-12-09 00:34:00,2
2019-12-10 10:07:00,2
2019-12-10 10:08:00,1
