1,"SELECT TOP # p.objId, p.ra, p.dec, p.petror9#_r, p.g, p.r, p.u, s.z FROM SpecObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z BETWEEN .# AND .#"
2019-02-07 10:18:00,1
